
2.27268628395565E-02,2.33464764006306E-02,2.29885839515116E-02,2.25977647509349E-02,2.32931685976838E-02
2.28464553413729E-02,2.33071259646612E-02,2.31174808425203E-02,2.28320976478586E-02,2.35099071084598E-02
2.28529030454736E-02,2.34644553475109E-02,2.32672819931368E-02,2.32722136942648E-02,2.35657343109481E-02
2.28144185228028E-02,2.36631190625292E-02,2.32395476940693E-02,2.31039184995107E-02,2.36692585149254E-02
2.28790900502414E-02,2.36885029244981E-02,2.32458362872808E-02,2.29553280230629E-02,2.37261449682604E-02
2.31036388491193E-02,2.36501654425202E-02,2.33723116942946E-02,2.31129252058253E-02,2.37821624229768E-02
2.35052503966685E-02,0.024135091591597,2.35849996182049E-02,2.35646749113448E-02,2.41074096238487E-02
2.32161541878776E-02,2.40541782355448E-02,2.36734879111572E-02,0.023378548128664,2.39695666640347E-02
2.26997319353708E-02,2.36953841336428E-02,2.36415560640058E-02,2.29185596922509E-02,2.35962171289794E-02
2.29987050966931E-02,2.39327892397819E-02,0.023609415185996,2.31243062301673E-02,0.023643609064547
2.32451757623431E-02,2.41831685572447E-02,2.37739528369487E-02,2.33411637822471E-02,2.39033049282171E-02
0.023481019962337,0.024337534443944,2.40096884792516E-02,2.35252555230004E-02,2.41783000963533E-02
0.02379318322523,2.43993425350964E-02,2.41466309283961E-02,2.37311610609332E-02,0.024301943905018
2.36098193496605E-02,2.44535061631661E-02,2.41322020520992E-02,2.39672927602074E-02,2.42572109345402E-02
2.35359631979357E-02,2.46124265548798E-02,2.41628459495237E-02,2.40227398997157E-02,2.43207520561444E-02
2.38138965135995E-02,2.48289388177577E-02,2.43086802490059E-02,2.38728316991921E-02,2.45345959653273E-02
2.38855778705506E-02,2.47112958001169E-02,2.43913847524252E-02,2.38796896276779E-02,2.44094280195949E-02
2.37032273087821E-02,2.45142487596771E-02,2.42529130769721E-02,2.39057540912775E-02,2.43904426668218E-02
2.34917565111478E-02,2.44756009592069E-02,2.41134320936135E-02,2.39318071463406E-02,2.45521589732892E-02
2.37559598985097E-02,2.48760508941985E-02,2.45486890344416E-02,2.40173447670472E-02,2.46964670531135E-02
0.024029212170473,2.49872686796419E-02,2.46923389265393E-02,2.40757915718681E-02,2.48569712367551E-02
2.40837190556469E-02,2.48032488020668E-02,2.45387332528494E-02,2.40855751411805E-02,2.48547807644949E-02
2.38367661529275E-02,2.45999985882709E-02,2.43947871201208E-02,2.40741084884262E-02,2.45458922310608E-02
2.38742279581987E-02,2.48126297757407E-02,2.46763588239308E-02,0.024323941742542,2.47138790624342E-02
2.40472159596573E-02,2.50903558333245E-02,2.49104429390335E-02,2.45174353786698E-02,2.49562487942431E-02
2.41498640121568E-02,2.51138719306645E-02,2.47734433781886E-02,2.44338508602257E-02,0.02491829946423
2.41410899494003E-02,2.50081014824601E-02,2.48506667387125E-02,2.44232196320955E-02,0.024952834705058
2.41723142792405E-02,0.025048221234071,2.49223062857011E-02,2.44498112984019E-02,2.50295792123244E-02
2.43096263217552E-02,2.52859465118124E-02,2.49198159934325E-02,2.45106745596563E-02,2.51247244232316E-02
2.45007603645853E-02,2.54385844389966E-02,2.50006969896907E-02,2.46544281385107E-02,2.52168769297939E-02
0.024769543969657,2.56877733086812E-02,2.52624989116264E-02,2.50079064528263E-02,0.025480005878851
2.49751198464133E-02,2.59070092599534E-02,2.55731268941244E-02,2.53333749224149E-02,2.57479879666071E-02
0.024886719263658,2.58116863936673E-02,2.56552029441143E-02,2.51813960720085E-02,2.56607164598505E-02
2.49460681484966E-02,2.58058195646189E-02,2.57270285365086E-02,0.025246743389017,2.57011382133106E-02
2.50846120397693E-02,2.59067838383372E-02,2.58713905566574E-02,2.54487600426729E-02,2.58205349060663E-02
2.51541725861911E-02,2.60386901329931E-02,2.61043279787962E-02,2.55519895130841E-02,2.58794752948779E-02
2.54017471973309E-02,2.61994454510509E-02,2.62397861845342E-02,0.025650605045981,2.60518294659692E-02
2.55367416075876E-02,2.63763131829384E-02,0.026313474786861,0.02575177197769,2.62452462507556E-02
2.54373390039779E-02,2.65287031520391E-02,2.63525513218816E-02,2.58443764173431E-02,2.63536592866753E-02
2.54949131751638E-02,2.65011308222799E-02,2.62540147486435E-02,2.58684539721164E-02,2.62214690558188E-02
2.56681800176704E-02,2.66142099506817E-02,2.63889602867809E-02,2.59644128207611E-02,2.63691683703494E-02
2.58600469491465E-02,2.68655528278404E-02,2.67344291214642E-02,2.61371277173533E-02,2.67775374159598E-02
0.025878117355727,2.68727642668276E-02,2.68095225840012E-02,2.62420944384005E-02,2.67986643888992E-02
2.59571388811854E-02,2.70014824797103E-02,0.026937634409168,2.62819780559946E-02,2.69160629411738E-02
0.026106040021403,2.72307684169843E-02,2.71178968863694E-02,2.63928350126569E-02,2.71409854687702E-02
2.62452981103505E-02,2.73930105750267E-02,2.72348580725167E-02,2.67464424747415E-02,2.73063068789343E-02
2.64524196210072E-02,2.76875450812294E-02,2.74168372346975E-02,0.026832447746471,2.74757839033606E-02
2.66403114931795E-02,2.78579173026887E-02,2.76002800983838E-02,2.68435355486564E-02,2.75413763222668E-02
2.67274011684338E-02,2.77223625352046E-02,2.77156045190869E-02,2.70316283870625E-02,2.74580585066312E-02
2.67925291054374E-02,2.78326350407062E-02,2.78420986758255E-02,2.72563245503871E-02,2.75980943147056E-02
0.026873544955632,2.80047319180204E-02,2.79540337873619E-02,2.73966150340853E-02,0.027803995704462
2.70065543702114E-02,0.028123298670421,2.80644465707747E-02,2.74466682787079E-02,2.79642201610237E-02
2.72693837294453E-02,2.83133755045861E-02,2.82939235220351E-02,2.76487490473754E-02,2.81159395797713E-02
2.73962781656267E-02,2.84234744815004E-02,2.85176535772255E-02,0.027740893287205,2.82797147945487E-02
2.74151587264496E-02,2.84975122318994E-02,2.86692064577482E-02,2.77653043216177E-02,2.84431695674528E-02
2.76148903036461E-02,2.87567889228004E-02,2.87108145072198E-02,2.80309869490347E-02,2.85609418784177E-02
2.77895752625474E-02,0.029003118271628,2.89268969887111E-02,2.83015196099243E-02,2.87104904498214E-02
2.79918674359004E-02,2.92076098719139E-02,0.029218066206211,2.85410749495602E-02,2.89153153744721E-02
2.83226871863878E-02,2.93953747097697E-02,2.93647440924188E-02,2.87694998470034E-02,2.91646401102822E-02
0.028434823614781,2.95566267262877E-02,0.029528180492156,2.89067919922504E-02,2.92994608406869E-02
2.84742422036473E-02,2.96835074859524E-02,2.96802047286951E-02,2.89684953569786E-02,0.02938131678218
2.86206103474311E-02,2.97877258723488E-02,2.98083905817619E-02,2.90156972219352E-02,2.95033047318042E-02
2.89037636896378E-02,2.99598505922383E-02,0.030093232303515,0.029229839867903,2.97550196978498E-02
0.029055050450725,3.00979761698195E-02,3.02651188580212E-02,2.94079198041754E-02,2.99196782150649E-02
2.90566543864219E-02,3.02047756812027E-02,3.02945303795035E-02,0.029513013696078,2.99813321405273E-02
2.93573873791147E-02,3.04896294418407E-02,3.06077071906706E-02,2.98276150715958E-02,3.03093577288885E-02
0.029623696711862,3.07792164281913E-02,3.08907582431281E-02,3.01427651688655E-02,3.05835710846722E-02
2.97842143616865E-02,3.09910613737013E-02,3.10596814693719E-02,3.03733035637899E-02,3.07386736757729E-02
2.99194604359601E-02,3.10849369792074E-02,3.11596997767955E-02,3.04962503098079E-02,3.08615658277722E-02
3.01942174711437E-02,3.13223700580434E-02,3.13506553681501E-02,0.030676857009334,3.10438367089699E-02
3.05043095113633E-02,3.16401075048172E-02,3.16346825865882E-02,0.030918389512854,0.031277944983586
0.03068396837605,3.18832247995543E-02,3.19485983281603E-02,3.11633094590603E-02,3.15171295605067E-02
0.030846266277697,3.20518009303513E-02,3.21811077317016E-02,3.13073092616654E-02,3.17071862326063E-02
3.10746088117037E-02,3.22988334007726E-02,3.23959578527376E-02,3.15142086871507E-02,3.19660267532335E-02
3.13908592546332E-02,3.26884617971963E-02,3.26576565012674E-02,3.18706553476135E-02,3.23289466559363E-02
0.031649673019811,3.29563302714054E-02,3.29685588835721E-02,3.21228130229135E-02,3.24933920445871E-02
3.18841146956584E-02,3.31798969058517E-02,3.32554614078554E-02,3.23522047894699E-02,3.26854046681132E-02
0.032138236808715,3.34346150534878E-02,3.35187658874529E-02,3.26144977293172E-02,3.29904691203557E-02
3.24898414903668E-02,3.38209708806234E-02,3.38819072046616E-02,3.29348798790994E-02,0.033291823736535
3.28285635066266E-02,3.41357953518809E-02,3.42458894950823E-02,3.32699676126016E-02,3.36093779289584E-02
3.31265590809109E-02,3.43933610461886E-02,3.45951186644409E-02,3.36070316511744E-02,3.39301177573293E-02
3.33994739125319E-02,3.47311845349133E-02,3.49555558842983E-02,3.39493472194973E-02,3.42286505566287E-02
3.37014914549022E-02,3.50998960670273E-02,3.53469140178915E-02,3.43329977665202E-02,3.45720817543881E-02
3.40551973768975E-02,0.035473697692791,0.035752585689415,3.47161447133262E-02,3.49553290467289E-02
3.44629516440653E-02,3.58440018415192E-02,3.61538820350916E-02,3.50587614456868E-02,3.53533036570513E-02
3.48647502567323E-02,3.62998107305396E-02,3.65926071618877E-02,3.54732704179032E-02,3.57479670317954E-02
3.52747010409539E-02,0.036767373823652,0.037033443119167,3.59451568994016E-02,0.036132731407951
3.57072486198163E-02,0.037198917150462,3.74641507523744E-02,3.64323242013201E-02,3.65271092074465E-02
3.61460652641607E-02,3.76609484032209E-02,3.79598482546084E-02,3.68449636907184E-02,3.70281057569346E-02
0.036640880877841,3.81423503741646E-02,3.84687536510719E-02,3.72841952785351E-02,0.037521672894463
3.71826964641314E-02,3.86400201991026E-02,3.89822994651079E-02,3.77871057163998E-02,3.79727567532056E-02
3.76776402466997E-02,3.91581934617411E-02,3.95512348681884E-02,3.83133398856788E-02,3.84355680765667E-02
3.82151256133658E-02,3.97203757601343E-02,4.01131629874102E-02,3.88689607962381E-02,3.89689958595843E-02
3.87690434585844E-02,4.02942402714937E-02,4.06589868629765E-02,3.94318142444306E-02,0.039542031710244
3.92619638007649E-02,4.08206746934604E-02,4.12069836345773E-02,3.99688282128406E-02,4.00739823794474E-02
3.98417809927449E-02,4.14292615940604E-02,4.18356091281843E-02,4.05710892900482E-02,4.06496427618883E-02
4.04508213904026E-02,0.04206944946606,4.24936984353262E-02,0.041194673479126,4.12186905955761E-02
4.10114206484936E-02,4.26674102843776E-02,4.31195059896231E-02,4.17824293645349E-02,4.17359810755893E-02
0.041640298496021,4.32856259011148E-02,4.38040543375349E-02,0.042408891260322,4.23865784737703E-02
4.23126513442542E-02,4.39584968449561E-02,4.45279102344087E-02,4.30790069673166E-02,4.30624823909912E-02
4.29928301997425E-02,4.46804013047195E-02,0.045258398274926,4.37800274344686E-02,4.36896258882759E-02
4.36501748459669E-02,4.53524347268918E-02,0.045947413285348,4.44783310015497E-02,4.43361479102683E-02
4.43293553801797E-02,0.046076149354749,0.046704337265841,4.51883254061829E-02,4.50485114341817E-02
4.50443013355225E-02,4.68622356441615E-02,4.75299740841078E-02,4.59180927418629E-02,4.58013499677292E-02
4.57810836667212E-02,4.76253659084585E-02,4.83046259770045E-02,4.66759180282705E-02,4.64800883867623E-02
4.65240010127435E-02,4.83691745311735E-02,0.049067956395079,4.74244145717136E-02,4.71781578482415E-02
4.73004513687084E-02,4.91540739295731E-02,4.98738796039777E-02,4.82045766777856E-02,4.79409054306061E-02
4.81538493520473E-02,5.00628491865946E-02,5.07831634091697E-02,4.90867332694754E-02,4.87901458995923E-02
4.89868038864241E-02,5.09183779222231E-02,5.16658278646603E-02,4.99288786169935E-02,4.95922840968809E-02
4.97734110273978E-02,5.17167857986082E-02,5.25148578445021E-02,5.07237833860829E-02,5.03480361760555E-02
5.05284250076541E-02,5.25038088392738E-02,5.33571237435432E-02,5.15078073154398E-02,5.11022454592095E-02
5.13799030451614E-02,0.053365966867431,5.42404945721071E-02,5.23759396790613E-02,5.19603540449965E-02
5.22533563521675E-02,5.42577677621166E-02,5.51477761577936E-02,5.32608823040084E-02,5.28185088109926E-02
5.30980757307211E-02,5.51417704343432E-02,5.60623930948747E-02,5.41207423777616E-02,5.36187962386338E-02
5.39367925615742E-02,5.60100321848012E-02,5.69757911887149E-02,5.49846685197723E-02,0.054422547450171
0.054782643581214,5.68775011033031E-02,5.78656470659791E-02,5.58642529885874E-02,5.52530266210863E-02
5.56392040180473E-02,5.77550339672174E-02,5.87474824413648E-02,5.67581895419314E-02,5.61016341353207E-02
5.64915470301987E-02,5.86437092237587E-02,5.96716626680819E-02,5.76435868136036E-02,0.056913139009662
5.73608946841097E-02,5.95407312445854E-02,6.05975557011879E-02,0.058505806440943,5.77596308714728E-02
5.82451554496255E-02,6.04394209815386E-02,6.15227775456633E-02,5.93767731248684E-02,0.058633477282184
5.91268550906196E-02,6.13283282219851E-02,6.24532166444991E-02,6.02990133222366E-02,5.94912449641791E-02
5.99900356823817E-02,6.22360272511044E-02,6.33776978219174E-02,6.11850711209418E-02,6.03512106575422E-02
6.08509003009737E-02,6.31388115379538E-02,6.42923926917642E-02,6.20452191078169E-02,6.12078798559425E-02
6.17245332201788E-02,0.064013317763267,6.51975760355533E-02,6.29062754571144E-02,6.20510864121315E-02
6.26062884295439E-02,6.49027338094881E-02,6.61198266868648E-02,6.37944737285283E-02,6.28821813362536E-02
6.34509162403495E-02,6.57717636324187E-02,6.70313764616231E-02,6.46431501002695E-02,6.36800789178055E-02
6.42427162241406E-02,6.66000909831003E-02,6.79030832554328E-02,6.54335540037942E-02,6.44511121284787E-02
6.50359285913279E-02,6.74099720543899E-02,6.86998188865365E-02,6.62657304809242E-02,6.52772688842133E-02
6.57863339310055E-02,0.06818837071511,0.069515806819981,6.70556708234666E-02,6.60416641330637E-02
6.65096775737636E-02,6.89493726639233E-02,7.03483422395976E-02,6.77937742212657E-02,6.67446530034326E-02
6.72801666226152E-02,6.97368622357198E-02,7.11070120644973E-02,6.85347683142001E-02,0.067494484888052
6.80164620514752E-02,7.04725749360412E-02,7.18550917206121E-02,6.92356165172228E-02,6.81842302539646E-02
6.87486987020019E-02,7.11894747877567E-02,7.26257986072698E-02,0.06995368417949,0.068852470643604
6.95386523242772E-02,7.19607609162181E-02,7.34385049507056E-02,7.07710933467678E-02,6.95839696307876E-02
7.02581067102824E-02,0.072748429507679,7.42198206445733E-02,7.15349754006725E-02,7.02760674765147E-02
7.09357618955948E-02,7.34915516542896E-02,7.49672909877946E-02,7.22305202553446E-02,7.09462385712011E-02
7.16181417981663E-02,7.41583008389399E-02,0.075687930242291,0.072882760052271,7.16170892732642E-02
7.22858386253067E-02,7.48438169132703E-02,7.63514444735916E-02,7.35516745404503E-02,7.22197374455757E-02
7.29387897597307E-02,7.55189443510079E-02,7.69952319972639E-02,7.42187754288634E-02,7.28468144613771E-02
7.35800864190162E-02,7.61709045950241E-02,7.76449687516595E-02,7.48644363065505E-02,0.073525477631727
7.42145276108211E-02,7.68310764296146E-02,7.83005620702956E-02,7.54618330930947E-02,7.41428984432566E-02
7.48675193250175E-02,7.74614950803156E-02,7.89649868351277E-02,7.60984512526522E-02,7.47711795665623E-02
7.55148826544934E-02,7.80681451992629E-02,7.96292359712164E-02,7.67642624668319E-02,7.54007350065884E-02
7.60786745142449E-02,0.07868193069211,8.02632154469604E-02,7.73611490187228E-02,7.59517978548199E-02
0.07666021832078,0.079268196101573,8.08583041672767E-02,7.79304422186758E-02,7.64945096588087E-02
7.72238712005525E-02,7.98155344770168E-02,8.14167207512893E-02,7.84652049356838E-02,7.70223038069311E-02
7.77008278453711E-02,8.03234288232997E-02,8.19475640323191E-02,7.89521314701011E-02,7.75097840642896E-02
0.078189590288623,8.08450386004011E-02,0.082493894235665,7.94656144598584E-02,7.80179770578015E-02
7.87191327830672E-02,8.14023819009932E-02,8.30584410265295E-02,8.00119449333456E-02,7.85506728564532E-02
7.92807863027712E-02,8.19777646036052E-02,8.36210663405865E-02,8.05682694258014E-02,7.90880869608092E-02
7.97805721932374E-02,8.24333311467503E-02,8.41126161942278E-02,0.081055486852317,7.95657047856799E-02
8.02924135372538E-02,8.29247819908966E-02,8.46102957982078E-02,8.15622553871895E-02,8.00628731684438E-02
8.08206544274345E-02,8.34809835757826E-02,8.51307116770621E-02,8.20953202453387E-02,8.05809395376825E-02
8.12517566125501E-02,8.39142055431247E-02,8.55905870993682E-02,8.25206212972038E-02,8.09843607248037E-02
8.16449837185509E-02,8.43305104323799E-02,0.086043799656914,0.082932232667607,8.13938430271255E-02
8.20559710454897E-02,8.47824727841518E-02,8.65101229586432E-02,8.33707247432609E-02,8.18278165965114E-02
